1,2,3,4,5,6,7,8,9,10,11,12
0.1896101733,0.1810955903,0.1856002039,0.1910182414,0.1788152432,0.1565329659,0.1714233112,0.1620640215,0.1670555384,0.1589159457,0.1695757566,0.0748096697
0.1731281733,0.1653727299,0.1687678848,0.1846665857,0.1599239258,0.1516968562,0.1585688547,0.1468808348,0.1493939984,0.1495949832,0.1508203464,0.0734572953
0.1658607429,0.1641597982,0.157931952,0.1515147073,0.1486386725,0.1546439334,0.1445013266,0.1424652508,0.1444668389,0.1397729108,0.1373758678,0.0682090095
0.1516808485,0.1783327248,0.1483193611,0.1430664032,0.138704034,0.1406853498,0.1394281829,0.1288903082,0.1405478788,0.1278507372,0.1348893012,0.0708562315
0.148846881,0.1455710559,0.1426981453,0.1340233435,0.1423369136,0.1349597087,0.1255263232,0.1418753626,0.1325160714,0.128580127,0.1426003442,0.0383809105
0.1629353811,0.1500336807,0.1407515001,0.1378747465,0.1347279938,0.1288490825,0.1260793122,0.1291522186,0.1293643226,0.1287796587,0.1358856012,0.0394144793
0.1742749013,0.151709053,0.1254100697,0.1429363942,0.1394882126,0.1371598158,0.138149522,0.1367773797,0.1327210686,0.1356085811,0.133648777,0.0390414524
0.1505898996,0.1476912605,0.1423622796,0.1508431696,0.1508157819,0.1506727855,0.1523666625,0.1482119679,0.1516724637,0.1602954272,0.151104961,0.0385189301
